Time generated,Source,Destination,Protocol,Port,Action,DeviceVendor,EventID,Team
04-01-2025 18:24,112.162.81.215,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
06-02-2024 05:52,202.71.27.8,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-08-2024 06:29,92.115.42.32,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-10-2024 17:26,112.183.108.126,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
17-07-2024 02:30,92.162.164.198,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
05-04-2024 20:32,112.193.186.240,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
11-09-2024 07:07,112.128.49.74,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
13-09-2024 05:46,202.77.130.217,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
02-07-2024 11:43,112.160.243.248,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
10-03-2024 22:45,112.182.100.228,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-10-2024 03:38,202.229.41.6,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
25-09-2024 00:49,92.10.88.239,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
04-10-2024 05:37,202.169.238.20,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-09-2024 20:53,92.157.91.44,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-12-2024 17:59,112.171.208.22,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-12-2024 01:42,202.21.160.173,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
28-02-2024 02:39,112.222.248.229,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
05-06-2024 16:26,202.218.148.89,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-08-2024 02:55,202.219.255.186,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-09-2024 14:14,202.206.159.254,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
26-12-2024 20:39,202.16.83.251,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-07-2024 14:59,112.127.67.132,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-04-2024 12:33,92.179.0.60,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
20-02-2024 13:34,92.61.106.141,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-03-2024 02:21,112.58.235.86,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
11-11-2024 22:33,202.192.211.178,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
22-01-2025 01:44,92.215.147.77,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
18-07-2024 18:46,202.218.254.22,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-01-2025 04:53,202.119.148.111,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-02-2024 02:46,92.163.42.6,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-12-2024 15:20,202.186.193.164,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
26-04-2024 17:41,202.125.194.23,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
27-01-2025 15:39,112.245.107.95,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
10-08-2024 00:10,112.173.175.234,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-01-2025 23:42,112.37.36.196,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-11-2024 00:33,202.6.34.137,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
28-05-2024 14:15,202.196.72.132,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
04-01-2025 22:58,112.12.6.123,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-02-2024 22:16,92.251.76.135,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
13-04-2024 00:51,92.46.224.31,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
31-01-2025 07:53,112.198.172.13,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-01-2025 16:46,112.38.7.117,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-11-2024 13:58,92.251.153.103,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
11-12-2024 20:08,202.187.168.59,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
29-09-2024 11:06,112.217.221.223,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-07-2024 09:36,112.210.106.117,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
11-11-2024 14:14,202.101.145.88,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
20-05-2024 03:11,112.206.112.206,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
26-12-2024 16:15,112.10.203.242,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
25-12-2024 22:55,92.49.162.144,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
07-11-2024 03:46,112.188.22.30,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
04-06-2024 13:32,112.103.83.68,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
16-05-2024 22:08,112.68.182.51,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-02-2024 19:19,202.99.131.178,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
08-05-2024 10:00,202.87.211.71,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-04-2024 08:23,92.104.85.2,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-01-2025 00:07,202.132.194.117,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-09-2024 05:19,112.65.186.218,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
07-10-2024 23:16,202.188.106.176,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
22-07-2024 03:25,202.215.9.116,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
27-07-2024 23:38,202.95.99.250,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-02-2024 00:04,202.119.71.226,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
18-04-2024 14:32,92.112.13.177,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
30-07-2024 22:43,112.135.60.143,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-12-2024 16:30,112.138.212.226,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-01-2025 08:11,202.125.214.66,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-01-2025 06:37,92.94.233.51,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-01-2025 04:39,112.89.233.162,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
06-08-2024 08:13,92.175.117.14,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-03-2024 20:51,202.4.166.156,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-07-2024 16:51,202.207.42.149,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-06-2024 01:07,92.43.151.174,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
08-01-2025 18:55,92.132.2.59,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-06-2024 16:48,112.14.201.245,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-03-2024 07:35,112.223.42.183,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
18-11-2024 11:05,92.77.159.129,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
05-06-2024 22:27,202.253.243.40,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
17-10-2024 19:49,92.194.62.160,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
08-02-2024 01:27,112.32.98.199,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
09-06-2024 01:24,202.109.104.223,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
27-10-2024 08:31,92.67.36.5,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
26-06-2024 20:49,202.187.202.63,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-03-2024 21:39,202.195.190.88,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-03-2024 07:05,92.192.48.184,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
10-09-2024 21:33,112.50.16.82,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-05-2024 21:19,202.181.95.178,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
29-10-2024 21:29,202.10.226.86,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
18-06-2024 19:52,112.196.108.120,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
20-08-2024 00:48,202.88.241.213,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
16-02-2024 00:43,112.243.62.183,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
31-08-2024 12:06,92.129.36.127,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
05-02-2024 16:34,202.51.201.149,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
01-12-2024 14:23,202.137.227.138,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
20-10-2024 18:51,92.134.88.131,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
14-08-2024 09:53,112.209.102.188,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
22-05-2024 20:31,112.47.245.204,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
29-04-2024 02:10,202.47.239.178,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-06-2024 01:31,112.215.71.157,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
20-05-2024 17:17,92.108.242.175,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
27-04-2024 22:41,202.125.93.5,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-04-2024 08:26,92.187.202.133,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-12-2024 07:12,92.60.255.33,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
09-09-2024 21:49,112.145.75.46,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
01-09-2024 12:18,112.219.58.52,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-12-2024 15:34,92.124.28.122,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-10-2024 09:59,202.29.75.125,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-04-2024 02:54,112.133.249.129,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
31-03-2024 12:24,202.79.185.235,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
22-06-2024 23:43,202.246.230.250,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
25-04-2024 11:33,202.148.128.41,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
11-06-2024 19:11,92.158.160.97,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
02-11-2024 23:25,112.210.132.236,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
05-11-2024 15:14,202.143.114.122,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
13-01-2025 11:46,112.105.79.65,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
06-12-2024 12:34,112.59.247.27,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
04-04-2024 22:07,202.29.203.236,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-03-2024 09:49,112.172.216.19,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-05-2024 19:52,92.129.73.165,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
02-08-2024 09:49,112.148.185.152,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-06-2024 05:14,92.180.65.30,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
27-01-2025 23:03,202.2.164.156,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
25-04-2024 11:49,92.60.12.123,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-04-2024 18:55,112.77.188.200,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
09-07-2024 21:39,202.134.221.134,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
06-08-2024 00:40,112.105.72.0,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
13-02-2024 03:21,202.84.2.231,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
16-10-2024 13:30,202.163.121.12,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-07-2024 02:36,92.8.130.0,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
04-08-2024 14:50,112.88.225.201,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
07-09-2024 21:26,92.50.193.239,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
09-08-2024 22:04,112.149.187.179,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-12-2024 17:17,112.29.126.172,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
31-03-2024 20:31,92.60.2.6,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-10-2024 19:17,202.15.160.71,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-08-2024 17:52,92.248.138.36,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
26-09-2024 09:46,92.251.152.227,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-01-2025 23:17,92.148.90.228,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
11-06-2024 08:47,112.69.85.150,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
27-11-2024 14:39,92.110.79.132,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
31-03-2024 08:37,92.198.210.132,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
12-02-2024 03:57,112.130.49.234,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
18-11-2024 16:58,92.122.127.152,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
28-01-2025 02:07,202.127.252.214,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
18-10-2024 15:09,112.61.7.113,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
07-01-2025 12:50,92.214.147.186,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
02-05-2024 07:10,112.130.135.127,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-08-2024 19:25,112.252.22.12,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-10-2024 09:57,112.210.189.243,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
25-02-2024 13:31,112.255.227.61,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
20-03-2024 01:45,92.139.181.83,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
04-01-2025 15:51,92.194.108.148,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
15-05-2024 13:21,202.130.71.201,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
14-01-2025 15:33,202.165.222.160,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
31-12-2024 08:19,112.122.5.17,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-11-2024 04:54,92.66.93.52,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
27-12-2024 11:02,202.9.15.0,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
05-12-2024 06:44,112.47.110.157,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
10-06-2024 01:04,112.105.171.45,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
29-06-2024 11:55,92.216.21.71,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
21-11-2024 17:23,92.147.95.101,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
22-06-2024 13:37,112.200.81.53,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
19-10-2024 20:58,92.177.87.180,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
28-07-2024 06:37,112.145.195.182,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
17-01-2025 17:31,202.23.161.233,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
16-06-2024 17:04,112.15.249.41,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
29-02-2024 20:16,112.108.163.201,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
10-05-2024 19:53,112.103.156.145,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
08-09-2024 07:18,92.45.239.19,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
06-02-2024 00:07,202.120.90.169,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
29-10-2024 05:52,202.192.125.33,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
10-10-2024 15:28,202.156.250.125,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
24-05-2024 11:42,112.120.105.37,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
20-10-2024 03:05,92.183.162.201,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
16-03-2024 16:35,112.242.242.87,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
01-01-2025 22:19,92.76.117.1,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
16-06-2024 21:14,112.101.215.119,10.100.11.13,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-09-2024 14:49,202.96.254.164,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-01-2025 06:15,202.119.252.165,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
03-08-2024 08:19,202.103.55.140,10.100.11.12,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
23-02-2024 14:53,112.126.25.84,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
09-10-2024 05:43,92.126.16.112,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
16-08-2024 00:35,202.222.244.163,10.100.11.11,TCP,443,Allowed,10.0.70.1,Access over HTTPS,EXTERNAL
22-11-2024 04:37,112.93.108.173,10.100.11.12,TCP,443,Disallowed,10.0.70.1,Access over HTTPS,EXTERNAL
