Time generated,Source,Destination,Protocol,Port,Action,DeviceVendor,EventID,Team
4/6/2024 23:20,10.40.1.129,10.10.12.10,SSAS,2383,Allowed,10.0.60.1,Access over SSAS,VPN Project Users
3/19/2024 3:23,10.40.1.153,10.10.12.11,MYSQL,3306,Allowed,10.0.60.1,Access over SSAS,VPN Project Users
12/28/2024 21:32,10.40.1.197,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
5/22/2024 3:02,10.40.1.87,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
2/29/2024 1:02,10.40.1.207,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
11/6/2024 18:02,10.40.1.202,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,VPN Project Users
6/25/2024 17:43,10.40.1.200,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
8/11/2024 22:46,192.168.10.98,10.10.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,Developers Team
4/29/2024 12:04,10.40.1.170,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
10/12/2024 20:11,10.40.1.40,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
9/8/2024 6:04,10.40.1.28,10.10.10.10,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Development VPN Users
4/25/2024 9:54,192.168.10.200,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
10/10/2024 3:34,192.168.10.239,10.10.12.11,SSAS,2383,Allowed,10.0.60.1,Access over SQL,Support Team
6/1/2024 20:56,10.40.1.135,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
10/20/2024 0:34,192.168.10.64,10.10.12.11,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Developers Team
12/6/2024 17:16,192.168.10.54,10.10.11.11,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
6/1/2024 21:57,10.40.1.203,10.10.12.10,MYSQL,3306,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
8/9/2024 20:12,10.40.1.58,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over RDP,Development VPN Users
4/10/2024 15:16,10.40.1.66,10.10.12.11,MYSQL,3306,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
4/12/2024 16:42,10.40.1.59,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Development VPN Users
11/20/2024 13:46,10.40.1.119,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
10/8/2024 3:19,192.168.10.172,10.10.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
8/1/2024 18:43,192.168.10.55,10.10.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
11/28/2024 2:54,10.40.1.123,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,VPN Project Users
6/29/2024 20:04,10.40.1.121,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
6/7/2024 22:42,10.40.1.150,10.10.12.10,MYSQL,3306,Allowed,10.0.60.1,Access over SQL,VPN Project Users
1/2/2025 10:52,10.10.12.255,10.10.10.10,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Team C
6/27/2024 16:23,10.40.1.70,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
2/22/2024 12:19,10.40.1.152,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
11/24/2024 22:07,10.40.1.47,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
9/16/2024 0:23,192.168.10.73,10.10.12.11,RDP,3389,Allowed,10.0.60.1,Access over SSAS,Developers Team
3/16/2024 1:28,192.168.10.80,10.10.11.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Developers Team
4/16/2024 14:51,192.168.10.172,10.10.11.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
11/15/2024 13:55,192.168.10.182,10.10.11.11,RDP,3389,Allowed,10.0.60.1,Access over SFTP,QA Team
1/9/2025 14:48,192.168.10.221,10.10.10.10,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Support Team
12/18/2024 17:55,10.40.1.254,10.10.12.10,MYSQL,3306,Allowed,10.0.60.1,Access over SSAS,VPN Project Users
10/12/2024 19:57,10.40.1.243,10.10.12.10,MSSQL,1433,Allowed,10.0.60.1,Access over SSAS,VPN Project Users
1/19/2025 20:20,10.40.1.178,10.10.12.11,MSSQL,1433,Allowed,10.0.60.1,Access over SQL,VPN Project Users
8/28/2024 4:18,192.168.10.97,10.10.10.11,SFTP,22,Allowed,10.0.60.1,Access over RDP,Developers Team
12/27/2024 15:52,10.40.1.25,10.10.10.10,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Development VPN Users
4/30/2024 16:33,10.40.1.61,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Development VPN Users
6/27/2024 5:16,10.40.1.235,10.10.12.10,MYSQL,3306,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
6/7/2024 1:40,192.168.10.247,10.10.11.11,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Support Team
3/14/2024 0:34,192.168.10.186,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,QA Team
4/9/2024 20:30,10.40.1.237,10.10.12.11,SSAS,2383,Allowed,10.0.60.1,Access over SQL,VPN Project Users
11/2/2024 13:36,10.40.1.64,10.10.12.10,MSSQL,1433,Allowed,10.0.60.1,Access over SQL,Development VPN Users
3/8/2024 2:20,192.168.10.229,10.10.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Support Team
10/13/2024 16:23,10.40.1.146,10.10.12.10,SSAS,2383,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
9/18/2024 20:41,10.40.1.216,10.10.12.11,MSSQL,1433,Allowed,10.0.60.1,Access over SSAS,VPN Project Users
6/24/2024 15:34,10.40.1.17,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
11/5/2024 23:17,10.40.1.47,10.10.12.10,SSAS,2383,Allowed,10.0.60.1,Access over SSAS,Development VPN Users
8/25/2024 13:47,10.40.1.178,10.10.12.11,SSAS,2383,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
5/4/2024 6:53,10.40.1.248,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
1/11/2025 14:09,10.40.1.218,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
1/29/2025 7:44,10.40.1.156,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
11/7/2024 19:33,10.40.1.84,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
3/29/2024 21:36,192.168.10.236,10.10.12.10,SFTP,22,Allowed,10.0.60.1,Access over SQL,Support Team
2/19/2024 21:04,10.40.1.235,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,VPN Project Users
8/28/2024 23:19,192.168.10.71,10.10.10.11,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
6/1/2024 16:16,10.10.10.103,10.10.10.10,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Team A
5/3/2024 0:40,10.10.10.51,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Team A
3/7/2024 2:50,192.168.10.190,10.10.10.11,RDP,3389,Allowed,10.0.60.1,Access over RDP,QA Team
9/25/2024 23:04,192.168.10.184,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,QA Team
1/25/2025 2:27,10.40.1.208,10.10.12.11,MYSQL,3306,Allowed,10.0.60.1,Access over SQL,VPN Project Users
7/6/2024 12:06,10.40.1.61,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
9/24/2024 5:39,192.168.10.185,10.10.12.10,SSAS,2383,Allowed,10.0.60.1,Access over MYSQL,QA Team
9/29/2024 15:23,192.168.10.71,10.10.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
7/21/2024 10:28,10.40.1.186,10.10.12.10,MSSQL,1433,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
10/28/2024 10:33,192.168.10.228,10.10.10.10,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Support Team
7/13/2024 2:21,10.40.1.36,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
11/28/2024 6:17,10.40.1.20,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,Development VPN Users
10/30/2024 2:40,192.168.10.167,10.10.10.10,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
8/10/2024 21:27,10.40.1.205,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
10/29/2024 13:46,10.40.1.140,10.10.12.10,SSAS,2383,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
12/29/2024 12:49,10.40.1.19,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over RDP,Development VPN Users
6/15/2024 2:45,192.168.10.165,10.10.12.11,RDP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
6/25/2024 2:22,10.40.1.246,10.10.12.11,MSSQL,1433,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
1/1/2025 4:17,10.40.1.46,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
5/11/2024 8:42,192.168.10.179,10.10.10.11,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
12/21/2024 7:25,10.40.1.128,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
2/13/2024 18:33,10.40.1.104,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
5/8/2024 1:31,10.10.10.160,10.10.10.10,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Team A
2/9/2024 18:11,10.40.1.119,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
12/2/2024 20:58,10.40.1.232,10.10.12.10,SSAS,2383,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
9/24/2024 13:42,192.168.10.245,10.10.12.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Support Team
8/30/2024 16:41,192.168.10.213,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Support Team
4/18/2024 19:14,10.40.1.140,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
6/16/2024 21:03,10.10.12.218,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Team C
7/4/2024 13:57,10.40.1.39,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
5/2/2024 8:42,10.40.1.18,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
8/29/2024 4:23,192.168.10.92,10.10.10.10,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Developers Team
8/19/2024 7:51,10.40.1.106,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
4/16/2024 10:19,10.40.1.105,10.10.12.10,MSSQL,1433,Allowed,10.0.60.1,Access over SQL,VPN Project Users
8/21/2024 20:56,192.168.10.176,10.10.11.10,SFTP,22,Allowed,10.0.60.1,Access over RDP,Testing Team
9/22/2024 15:57,10.40.1.154,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
1/25/2025 5:02,192.168.10.159,10.10.11.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
12/20/2024 14:43,10.40.1.19,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
6/20/2024 13:39,10.40.1.56,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Development VPN Users
11/6/2024 22:21,192.168.10.175,10.10.10.11,SFTP,22,Allowed,10.0.60.1,Access over RDP,Testing Team
12/4/2024 20:04,10.40.1.163,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,VPN Project Users
1/27/2025 16:57,10.40.1.72,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
9/15/2024 19:33,192.168.10.191,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
9/11/2024 5:16,192.168.10.249,10.10.11.11,RDP,3389,Allowed,10.0.60.1,Access over RDP,Support Team
3/1/2024 7:42,10.40.1.214,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,VPN Project Users
4/26/2024 17:46,192.168.10.56,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Developers Team
12/3/2024 0:03,192.168.10.82,10.10.11.11,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Developers Team
4/19/2024 21:28,10.40.1.35,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
12/16/2024 16:54,10.40.1.142,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,VPN Project Users
5/21/2024 16:16,192.168.10.198,10.10.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,QA Team
8/25/2024 8:34,10.40.1.23,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
10/1/2024 0:32,192.168.10.229,10.10.10.10,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Support Team
5/25/2024 12:55,192.168.10.158,10.10.12.10,SFTP,22,Allowed,10.0.60.1,Access over RDP,Testing Team
6/2/2024 3:42,10.40.1.11,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
9/30/2024 23:29,192.168.10.178,10.10.11.11,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Testing Team
7/31/2024 7:01,192.168.10.96,10.10.11.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Developers Team
7/6/2024 17:37,10.40.1.15,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
4/22/2024 10:48,192.168.10.247,10.10.10.11,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Support Team
1/5/2025 11:12,10.40.1.70,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
4/20/2024 0:21,10.40.1.111,10.10.12.10,MSSQL,1433,Allowed,10.0.60.1,Access over MYSQL,VPN Project Users
7/19/2024 19:43,10.40.1.239,10.10.12.11,SSAS,2383,Allowed,10.0.60.1,Access over SQL,VPN Project Users
12/16/2024 17:37,10.40.1.248,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over RDP,VPN Project Users
8/5/2024 10:47,10.40.1.43,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,Development VPN Users
9/27/2024 22:57,10.40.1.29,10.30.10.10,SFTP,22,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
10/25/2024 15:54,192.168.10.163,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Testing Team
5/16/2024 14:13,192.168.10.192,10.10.11.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,QA Team
7/26/2024 2:40,10.40.1.203,10.10.12.11,MSSQL,1433,Allowed,10.0.60.1,Access over SSAS,VPN Project Users
11/26/2024 4:03,10.40.1.91,10.30.10.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Development VPN Users
1/21/2025 22:25,10.40.1.39,10.40.1.1,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Development VPN Users
1/21/2025 5:34,192.168.10.100,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,Developers Team
9/25/2024 20:18,10.40.1.47,10.10.12.10,MYSQL,3306,Allowed,10.0.60.1,Access over MYSQL,Development VPN Users
8/19/2024 15:40,192.168.10.167,10.10.11.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,Testing Team
12/9/2024 2:22,192.168.10.199,10.10.10.11,HTTPS,443,Allowed,10.0.60.1,Access over HTTPS,QA Team
3/31/2024 21:11,192.168.10.192,10.10.10.10,RDP,3389,Allowed,10.0.60.1,Access over RDP,QA Team
12/14/2024 23:18,192.168.10.87,10.10.11.10,RDP,3389,Allowed,10.0.60.1,Access over SFTP,Developers Team
1/8/2025 20:01,192.168.10.227,10.10.10.11,HTTP,80,Allowed,10.0.60.1,Access over HTTP,Support Team
